group_id,typology,txn_count,total_amount,unique_accounts
HAWALA_01787,Underground Banking (Hawala),3,875381.47,2
CHARITY_00035,Charity Abuse,20,875372.27,13
HRCORR_00226,Charity Abuse; High-Risk Corridor Transfer,2,875014.9199999999,1
CHARITY_03106,Charity Abuse; High-Risk Corridor Transfer,2,875014.9199999999,1
HRCORR_00352,High-Risk Corridor Transfer,3,874863.44,1
PASS_00141,Pass-Through Transit Hub,2,873871.5900000001,1
CHARITY_02978,Charity Abuse,12,873677.71,7
HAWALA_01833,Underground Banking (Hawala),3,873438.6599999999,3
HAWALA_01830,Underground Banking (Hawala),3,873438.6599999999,2
HAWALA_01831,Underground Banking (Hawala),3,873438.6599999999,2
HAWALA_01837,Underground Banking (Hawala),3,873438.6599999999,2
HAWALA_01835,Underground Banking (Hawala),3,873438.6599999999,2
HAWALA_01834,Underground Banking (Hawala),3,873438.6599999999,3
HAWALA_01836,Underground Banking (Hawala),3,873438.6599999999,2
HAWALA_01832,Underground Banking (Hawala),3,873438.6599999999,2
HRCORR_00023,High-Risk Corridor Transfer,3,872621.78,1
CHARITY_01424,Charity Abuse,23,871114.32,9
PASS_00521,Pass-Through Transit Hub,1,870754.62,1
CHARITY_01069,Charity Abuse,24,870505.84,15
PASS_00288,Pass-Through Transit Hub,2,870343.7,2
CHARITY_02329,Charity Abuse,21,870244.52,9
FUNNEL_00263,Charity Abuse; Funnel Account Network,5,870199.85,3
HRCORR_00165,High-Risk Corridor Transfer,5,870097.43,1
FUNNEL_00223,Funnel Account Network,23,869986.56,17
PASS_00599,Pass-Through Transit Hub,2,869963.47,2
CHARITY_02221,Charity Abuse,18,869899.3400000001,7
HRCORR_00499,High-Risk Corridor Transfer,4,869677.11,1
CHARITY_00381,Charity Abuse; High-Risk Corridor Transfer,3,869409.37,1
HRCORR_00068,Charity Abuse; High-Risk Corridor Transfer,3,869409.37,1
HAWALA_01809,Underground Banking (Hawala),3,868247.55,3
HAWALA_01810,Underground Banking (Hawala),3,868247.55,3
HAWALA_01813,Underground Banking (Hawala),3,868247.55,2
HAWALA_01806,Underground Banking (Hawala),3,868247.55,2
HAWALA_01807,Underground Banking (Hawala),3,868247.55,2
HAWALA_01811,Underground Banking (Hawala),3,868247.55,2
HAWALA_01812,Underground Banking (Hawala),3,868247.55,2
HAWALA_01808,Underground Banking (Hawala),3,868247.55,2
HRCORR_00374,High-Risk Corridor Transfer,4,868184.57,1
CHARITY_01734,Charity Abuse,13,866949.86,4
CHARITY_03081,Charity Abuse; Funnel Account Network,4,865477.43,3
CHARITY_02600,Charity Abuse,24,864687.83,13
CHARITY_00949,Charity Abuse; Funnel Account Network,10,864610.54,3
MULE_00063,Charity Abuse; Money Mule Network,7,864147.75,2
HRCORR_00305,High-Risk Corridor Transfer,3,864030.97,1
CHARITY_02775,Charity Abuse,20,863502.47,11
HRCORR_00382,High-Risk Corridor Transfer,4,863479.64,1
PASS_00325,Pass-Through Transit Hub,2,863478.6499999999,2
HRCORR_00410,High-Risk Corridor Transfer,4,863194.8400000001,1
HAWALA_01843,Underground Banking (Hawala),3,863090.8899999999,2
HAWALA_01838,Underground Banking (Hawala),3,863090.8899999999,3
HAWALA_01851,Underground Banking (Hawala),3,863090.8899999999,3
HAWALA_01848,Underground Banking (Hawala),3,863090.8899999999,2
HAWALA_01853,Underground Banking (Hawala),3,863090.8899999999,3
HAWALA_01849,Underground Banking (Hawala),3,863090.8899999999,3
HAWALA_01852,Underground Banking (Hawala),3,863090.8899999999,2
HAWALA_01841,Underground Banking (Hawala),3,863090.8899999999,2
HAWALA_01842,Underground Banking (Hawala),3,863090.8899999999,3
HAWALA_01850,Underground Banking (Hawala),3,863090.8899999999,3
HAWALA_01844,Underground Banking (Hawala),3,863090.8899999999,2
HAWALA_01839,Underground Banking (Hawala),3,863090.8899999999,2
HAWALA_01846,Underground Banking (Hawala),3,863090.8899999999,3
HAWALA_01845,Underground Banking (Hawala),3,863090.8899999999,2
HAWALA_01840,Underground Banking (Hawala),3,863090.8899999999,2
HAWALA_01847,Underground Banking (Hawala),3,863090.8899999999,3
FUNNEL_00071,Charity Abuse; Funnel Account Network,12,862878.46,5
FUNNEL_00059,Funnel Account Network; Underground Banking (Hawala),2,862818.94,2
PASS_00327,Pass-Through Transit Hub,2,862448.99,1
PASS_00432,Pass-Through Transit Hub,2,862312.48,2
PASS_00361,Pass-Through Transit Hub,2,861504.78,2
PASS_00264,Pass-Through Transit Hub,2,861322.98,1
PASS_00004,Pass-Through Transit Hub,2,861313.44,2
CHARITY_02894,Charity Abuse,19,861271.38,10
CHARITY_02909,Charity Abuse,14,861051.52,7
CHARITY_00564,Charity Abuse; Underground Banking (Hawala),2,860844.96,2
FUNNEL_00079,Funnel Account Network,12,860786.3099999999,9
FUNNEL_00232,Charity Abuse; Funnel Account Network,18,859988.92,7
CHARITY_02176,Charity Abuse; Funnel Account Network,10,859868.64,4
FUNNEL_00181,Charity Abuse; Funnel Account Network,10,859868.64,4
HRCORR_00341,High-Risk Corridor Transfer,5,859723.67,1
CHARITY_01547,Charity Abuse,19,859448.7100000001,11
CHARITY_00344,Charity Abuse,15,858655.83,6
HRCORR_00164,High-Risk Corridor Transfer,3,858192.24,1
PASS_00710,Pass-Through Transit Hub,2,858112.04,2
CHARITY_00393,Charity Abuse,11,857851.27,8
HRCORR_00207,High-Risk Corridor Transfer,4,857412.64,1
PASS_00107,Charity Abuse; Pass-Through Transit Hub,1,857188.16,1
CHARITY_00925,Charity Abuse; Pass-Through Transit Hub,1,857188.16,1
CIRC_00668,Circular Transaction Loop,4,856817.42,4
CIRC_00650,Circular Transaction Loop,4,856817.42,3
CIRC_00662,Circular Transaction Loop,4,856817.42,4
CIRC_00643,Circular Transaction Loop,4,856817.42,2
CIRC_00642,Circular Transaction Loop,4,856817.42,2
CIRC_00648,Circular Transaction Loop,4,856817.42,3
CIRC_00649,Circular Transaction Loop,4,856817.42,3
CIRC_00646,Circular Transaction Loop,4,856817.42,3
CIRC_00645,Circular Transaction Loop,4,856817.42,3
CIRC_00667,Circular Transaction Loop,4,856817.42,3
CIRC_00644,Circular Transaction Loop,4,856817.42,3
CIRC_00653,Circular Transaction Loop,4,856817.42,4
CIRC_00658,Circular Transaction Loop,4,856817.42,3
CIRC_00654,Circular Transaction Loop,4,856817.42,3
CIRC_00660,Circular Transaction Loop,4,856817.42,4
CIRC_00663,Circular Transaction Loop,4,856817.42,4
CIRC_00652,Circular Transaction Loop,4,856817.42,4
CIRC_00664,Circular Transaction Loop,4,856817.42,4
CIRC_00659,Circular Transaction Loop,4,856817.42,3
CIRC_00665,Circular Transaction Loop,4,856817.42,4
CIRC_00657,Circular Transaction Loop,4,856817.42,3
CIRC_00666,Circular Transaction Loop,4,856817.42,3
CIRC_00647,Circular Transaction Loop,4,856817.42,3
CIRC_00672,Circular Transaction Loop,4,856817.42,3
CIRC_00669,Circular Transaction Loop,4,856817.42,4
CIRC_00651,Circular Transaction Loop,4,856817.42,3
CIRC_00670,Circular Transaction Loop,4,856817.42,3
CIRC_00671,Circular Transaction Loop,4,856817.42,3
CIRC_00661,Circular Transaction Loop,4,856817.42,4
CIRC_00655,Circular Transaction Loop,4,856817.42,3
CIRC_00673,Circular Transaction Loop,4,856817.42,3
CIRC_00656,Circular Transaction Loop,4,856817.42,3
HAWALA_00611,Charity Abuse; Underground Banking (Hawala),2,856045.9199999999,2
HAWALA_00605,Charity Abuse; Underground Banking (Hawala),2,856045.9199999999,1
HAWALA_00609,Charity Abuse; Underground Banking (Hawala),2,856045.9199999999,2
HAWALA_00610,Charity Abuse; Underground Banking (Hawala),2,856045.9199999999,2
HAWALA_00606,Charity Abuse; Underground Banking (Hawala),2,856045.9199999999,2
HAWALA_00608,Charity Abuse; Underground Banking (Hawala),2,856045.9199999999,2
HAWALA_00604,Charity Abuse; Underground Banking (Hawala),2,856045.9199999999,1
HAWALA_00607,Charity Abuse; Underground Banking (Hawala),2,856045.9199999999,2
PASS_00324,Pass-Through Transit Hub,2,855989.1000000001,2
PASS_00180,Pass-Through Transit Hub,2,855001.04,2
CHARITY_03274,Charity Abuse,14,854649.63,10
PASS_00109,Charity Abuse; Pass-Through Transit Hub,2,854601.7,2
CHARITY_00030,Charity Abuse,22,854510.96,8
PASS_00647,Pass-Through Transit Hub,2,854203.1499999999,2
HAWALA_02462,Underground Banking (Hawala),4,854006.64,3
HAWALA_02449,Underground Banking (Hawala),4,854006.64,3
HAWALA_02461,Underground Banking (Hawala),4,854006.64,4
HAWALA_02454,Underground Banking (Hawala),4,854006.64,3
HAWALA_02453,Underground Banking (Hawala),4,854006.64,3
HAWALA_02450,Underground Banking (Hawala),4,854006.64,4
HAWALA_02451,Underground Banking (Hawala),4,854006.64,3
HAWALA_02452,Underground Banking (Hawala),4,854006.64,3
HAWALA_02463,Underground Banking (Hawala),4,854006.64,3
HAWALA_02448,Underground Banking (Hawala),4,854006.64,3
HAWALA_02456,Underground Banking (Hawala),4,854006.64,2
HAWALA_02455,Underground Banking (Hawala),4,854006.64,2
HAWALA_02458,Underground Banking (Hawala),4,854006.64,3
HAWALA_02457,Underground Banking (Hawala),4,854006.64,3
HAWALA_02460,Underground Banking (Hawala),4,854006.64,3
HAWALA_02459,Underground Banking (Hawala),4,854006.64,3
HAWALA_02503,Underground Banking (Hawala),4,853777.39,3
HAWALA_02502,Underground Banking (Hawala),4,853777.39,3
HAWALA_02488,Underground Banking (Hawala),4,853777.39,3
HAWALA_02493,Underground Banking (Hawala),4,853777.39,3
HAWALA_02494,Underground Banking (Hawala),4,853777.39,4
HAWALA_02497,Underground Banking (Hawala),4,853777.39,4
HAWALA_02498,Underground Banking (Hawala),4,853777.39,3
HAWALA_02491,Underground Banking (Hawala),4,853777.39,2
HAWALA_02492,Underground Banking (Hawala),4,853777.39,3
HAWALA_02495,Underground Banking (Hawala),4,853777.39,3
HAWALA_02496,Underground Banking (Hawala),4,853777.39,3
HAWALA_02499,Underground Banking (Hawala),4,853777.39,3
HAWALA_02500,Underground Banking (Hawala),4,853777.39,2
HAWALA_02490,Underground Banking (Hawala),4,853777.39,3
HAWALA_02489,Underground Banking (Hawala),4,853777.39,3
HAWALA_02501,Underground Banking (Hawala),4,853777.39,3
PASS_00440,Pass-Through Transit Hub,2,853521.03,2
PASS_00338,Charity Abuse; Pass-Through Transit Hub,2,853515.73,2
CHARITY_02643,Charity Abuse,18,853209.3200000001,14
HRCORR_00325,High-Risk Corridor Transfer,3,852871.0800000001,1
CHARITY_01528,Charity Abuse,28,852615.79,15
CHARITY_00458,Charity Abuse,16,852502.1,11
CHARITY_00058,Charity Abuse,31,852483.98,13
CHARITY_02913,Charity Abuse; Pass-Through Transit Hub,1,852482.39,1
PASS_00439,Charity Abuse; Pass-Through Transit Hub,1,852482.39,1
FUNNEL_00217,Funnel Account Network,19,852107.48,15
PASS_00061,Pass-Through Transit Hub,2,852062.42,1
PASS_00604,Pass-Through Transit Hub,2,851497.0800000001,2
CHARITY_02952,Charity Abuse,23,851477.6799999999,14
CHARITY_03204,Charity Abuse,15,851439.95,10
CHARITY_00841,Charity Abuse; Underground Banking (Hawala),2,851246.88,2
CHARITY_02661,Charity Abuse; Funnel Account Network,17,851109.63,6
CHARITY_00944,Charity Abuse; Funnel Account Network,11,850863.9199999999,5
CHARITY_02585,Charity Abuse,16,850828.5299999999,11
HRCORR_00412,High-Risk Corridor Transfer,3,850580.13,1
PASS_00523,Pass-Through Transit Hub,2,850530.8200000001,2
PASS_00450,Pass-Through Transit Hub,1,850107.52,1
HRCORR_00493,High-Risk Corridor Transfer,4,850046.49,1
MULE_00039,Money Mule Network,8,849849.72,3
CHARITY_00346,Charity Abuse,16,849701.25,11
HAWALA_00631,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
HAWALA_00635,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
HAWALA_00630,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,1
CIRC_00161,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
HAWALA_00628,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,1
CIRC_00160,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
HAWALA_00632,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
CIRC_00154,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,1
CIRC_00159,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
CIRC_00157,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
CIRC_00158,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
CIRC_00156,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,1
HAWALA_00629,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
HAWALA_00633,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
HAWALA_00634,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
CIRC_00155,Circular Transaction Loop; Underground Banking (Hawala),2,849360.47,2
CHARITY_00426,Charity Abuse,24,848905.29,10
HRCORR_00085,High-Risk Corridor Transfer,5,848850.14,1
PASS_00046,Pass-Through Transit Hub,2,848594.3999999999,2
CHARITY_00648,Charity Abuse,15,848393.9900000001,8
FUNNEL_00008,Funnel Account Network,6,848096.4199999999,1
PASS_00218,Charity Abuse; Pass-Through Transit Hub,1,848056.28,1
CHARITY_01028,Charity Abuse; Pass-Through Transit Hub,1,848056.28,1
CHARITY_02594,Charity Abuse,24,847469.9,12
CHARITY_02153,Charity Abuse; Underground Banking (Hawala),2,847316.76,2
CHARITY_02436,Charity Abuse,21,847182.79,10
CHARITY_01094,Charity Abuse,29,847030.23,13
HRCORR_00289,High-Risk Corridor Transfer,3,846507.57,1
CHARITY_02854,Charity Abuse; Underground Banking (Hawala),2,846370.58,2
HAWALA_00625,Underground Banking (Hawala),2,846017.81,1
HAWALA_00624,Underground Banking (Hawala),2,846017.81,1
HAWALA_00622,Underground Banking (Hawala),2,846017.81,2
HAWALA_00626,Underground Banking (Hawala),2,846017.81,1
HAWALA_00616,Underground Banking (Hawala),2,846017.81,2
HAWALA_00617,Underground Banking (Hawala),2,846017.81,2
HAWALA_00618,Underground Banking (Hawala),2,846017.81,2
HAWALA_00619,Underground Banking (Hawala),2,846017.81,2
HAWALA_00615,Underground Banking (Hawala),2,846017.81,2
HAWALA_00620,Underground Banking (Hawala),2,846017.81,2
HAWALA_00627,Underground Banking (Hawala),2,846017.81,1
HAWALA_00623,Underground Banking (Hawala),2,846017.81,2
HAWALA_00614,Underground Banking (Hawala),2,846017.81,2
HAWALA_00621,Underground Banking (Hawala),2,846017.81,2
HAWALA_00612,Underground Banking (Hawala),2,846017.81,2
HAWALA_00613,Underground Banking (Hawala),2,846017.81,2
CHARITY_01494,Charity Abuse,24,845682.5800000001,13
HRCORR_00045,High-Risk Corridor Transfer,3,845431.59,1
PASS_00623,Pass-Through Transit Hub,2,845307.24,2
HAWALA_00538,Underground Banking (Hawala),2,845303.5800000001,1
HAWALA_00536,Underground Banking (Hawala),2,845303.5800000001,2
HAWALA_00539,Underground Banking (Hawala),2,845303.5800000001,2
HAWALA_00534,Underground Banking (Hawala),2,845303.5800000001,1
HAWALA_00533,Underground Banking (Hawala),2,845303.5800000001,2
HAWALA_00532,Underground Banking (Hawala),2,845303.5800000001,2
HAWALA_00537,Underground Banking (Hawala),2,845303.5800000001,2
HAWALA_00535,Underground Banking (Hawala),2,845303.5800000001,2
HRCORR_00081,High-Risk Corridor Transfer,3,844645.37,1
CHARITY_03113,Charity Abuse,22,844614.8200000001,7
CHARITY_00917,Charity Abuse; Circular Transaction Loop; Underground Banking (Hawala),2,844404.32,2
MULE_00078,Money Mule Network,9,844041.13,5
CHARITY_03201,Charity Abuse,21,843956.15,8
FUNNEL_00082,Funnel Account Network,16,843314.8,7
HRCORR_00107,High-Risk Corridor Transfer,3,843247.81,1
HAWALA_00615,Charity Abuse; Underground Banking (Hawala),2,843242.74,1
HAWALA_00614,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
HAWALA_00616,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
HAWALA_00619,Charity Abuse; Underground Banking (Hawala),2,843242.74,1
HAWALA_00622,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
HAWALA_00625,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
HAWALA_00626,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
HAWALA_00620,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
HAWALA_00617,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
HAWALA_00612,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
HAWALA_00621,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
HAWALA_00627,Charity Abuse; Underground Banking (Hawala),2,843242.74,1
HAWALA_00618,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
HAWALA_00624,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
HAWALA_00623,Charity Abuse; Underground Banking (Hawala),2,843242.74,1
HAWALA_00613,Charity Abuse; Underground Banking (Hawala),2,843242.74,2
PASS_00439,Pass-Through Transit Hub,1,842600.3,1
CHARITY_02114,Charity Abuse,14,842541.34,7
HRCORR_00244,High-Risk Corridor Transfer,3,842433.44,1
CHARITY_00151,Charity Abuse,8,842378.94,6
FUNNEL_00072,Funnel Account Network; Money Mule Network,7,842370.45,1
MULE_00065,Funnel Account Network; Money Mule Network,7,842370.45,1
CHARITY_01432,Charity Abuse,19,842334.05,14
PASS_00521,Charity Abuse; Pass-Through Transit Hub,1,842311.8,1
CHARITY_01060,Charity Abuse; Pass-Through Transit Hub,1,842311.8,1
HRCORR_00431,High-Risk Corridor Transfer,3,842029.02,1
HRCORR_00463,High-Risk Corridor Transfer,4,841553.74,1
CHARITY_01570,Charity Abuse; Underground Banking (Hawala),2,841420.34,2
FUNNEL_00167,Charity Abuse; Funnel Account Network,16,840670.94,14
CHARITY_01977,Charity Abuse; Funnel Account Network,16,840670.94,14
MULE_00021,Funnel Account Network; Money Mule Network,6,839798.34,6
FUNNEL_00239,Funnel Account Network; Money Mule Network,6,839798.34,6
CHARITY_00728,Charity Abuse,16,839632.4,8
CHARITY_01420,Charity Abuse,28,839439.72,11
PASS_00218,Pass-Through Transit Hub,1,839294.7,1
CHARITY_01804,Charity Abuse; Underground Banking (Hawala),2,839168.72,2
PASS_00105,Pass-Through Transit Hub,2,838637.24,1
CHARITY_02478,Charity Abuse,14,838610.0900000001,10
PASS_00450,Charity Abuse; Pass-Through Transit Hub,1,838561.86,1
CHARITY_01330,Charity Abuse; Pass-Through Transit Hub,1,838561.86,1
HRCORR_00495,High-Risk Corridor Transfer,3,838325.44,1
CHARITY_00841,Charity Abuse,18,837999.36,5
FUNNEL_00128,Funnel Account Network,22,837933.69,13
MULE_00018,Money Mule Network,6,836855.22,2
HAWALA_00746,Underground Banking (Hawala),2,836774.31,2
HAWALA_00743,Underground Banking (Hawala),2,836774.31,2
HAWALA_00741,Underground Banking (Hawala),2,836774.31,1
HAWALA_00744,Underground Banking (Hawala),2,836774.31,2
HAWALA_00745,Underground Banking (Hawala),2,836774.31,2
HAWALA_00740,Underground Banking (Hawala),2,836774.31,1
HAWALA_00742,Underground Banking (Hawala),2,836774.31,2
HAWALA_00747,Underground Banking (Hawala),2,836774.31,2
CHARITY_02334,Charity Abuse,16,836523.23,11
CHARITY_01243,Charity Abuse; Underground Banking (Hawala),2,836508.66,2
HRCORR_00177,High-Risk Corridor Transfer,4,836222.4199999999,1
PASS_00460,Pass-Through Transit Hub,2,835966.03,2
MULE_00008,Money Mule Network,8,835865.56,1
CHARITY_00995,Charity Abuse,23,835751.25,9
FUNNEL_00117,Funnel Account Network,14,835366.1799999999,5
HRCORR_00286,High-Risk Corridor Transfer,3,834953.54,1
PASS_00601,Pass-Through Transit Hub,1,834906.1,1
CHARITY_00446,Charity Abuse,16,834622.84,8
CHARITY_00394,Charity Abuse; Underground Banking (Hawala),2,834507.46,2
CHARITY_01882,Charity Abuse,24,833072.6,17
